state,district,total,daily_mean,daily_std,active_days,pincodes,cv,cv_normalized,coverage,volume_score,risk_score,risk_category
Haryana,Jind,3669,5.635944700460829,5.927863656431796,75,11,1.0517959226865903,0.18754383409224748,0.06547619047619048,0.08504473598813221,0.6672102544691803,Medium Risk
Daman And Diu,Diu,57,1.2127659574468086,0.46326676570547937,36,3,0.38199189452907945,0.06811228580270132,0.017857142857142856,0.001321218302350378,0.6671929345402403,Medium Risk
Chhattisgarh,Surajpur,2831,5.128623188405797,4.706613440593028,73,10,0.917714807208531,0.1636360722025738,0.05952380952380952,0.06562050901673543,0.6667531392325469,Medium Risk
Jammu And Kashmir,Kupwara,2795,6.654761904761905,5.413000455279452,75,7,0.8134025728863576,0.1450363458245332,0.041666666666666664,0.06478605535209309,0.6667435710996253,Medium Risk
Haryana,Charkhi Dadri,814,2.076530612244898,1.6400549563749567,75,13,0.7898053352567359,0.14082876493969665,0.07738095238095238,0.018867924528301886,0.66654635703707,Medium Risk
Karnataka,Kodagu,1195,1.8818897637795275,2.3769867108991067,73,26,1.2630849886367639,0.22521840638841037,0.15476190476190477,0.02769922581243336,0.666350007825547,Medium Risk
Jammu And Kashmir,Rajouri,2522,3.9222395023328147,3.8272900979611073,74,13,0.9757920432153022,0.17399171941441013,0.07738095238095238,0.058458115061888645,0.6662763339431437,Medium Risk
Chhattisgarh,Balod,1596,3.367088607594937,2.70545865177145,74,11,0.8035008777817464,0.14327079242783633,0.06547619047619048,0.03699411246581058,0.6661298769433328,Medium Risk
Orissa,Sonapur,20,1.1111111111111112,0.3233808333817773,18,1,0.2910427500435996,0.051895307873514915,0.005952380952380952,0.0004635853692457466,0.6659409488116231,Medium Risk
Maharashtra,Nagpur,11659,3.905862646566164,14.802753025001733,79,67,3.789880588354934,0.6757667727750442,0.39880952380952384,0.270247091001808,0.6658609098373897,Medium Risk
Telangana,Mulugu,930,2.325,1.7555854295650928,73,12,0.7550905073398247,0.13463882658096993,0.07142857142857142,0.021556719669927216,0.6656565734023614,Medium Risk
Uttarakhand,Rudraprayag,939,2.1053811659192827,1.6612213492608339,73,13,0.7890359124284684,0.14069157054281897,0.07738095238095238,0.0217653330860878,0.665629116430827,Medium Risk
Gujarat,Narmada,1236,2.596638655462185,2.2093364671196443,69,14,0.8508447883082125,0.15171259973050594,0.08333333333333333,0.02864957581938714,0.6653378704931943,Medium Risk
Madhya Pradesh,Singrauli,6265,10.727739726027398,14.421593218905896,76,12,1.3443272848908288,0.2397045737154591,0.07142857142857142,0.14521811691623013,0.6653311657255416,Medium Risk
Odisha,Boudh,1388,2.575139146567718,2.145153985583829,73,13,0.8330244944017894,0.1485350952624104,0.07738095238095238,0.032172824625654815,0.6652521026208138,Medium Risk
Punjab,Fatehgarh Sahib,1032,2.3191011235955057,2.224296447350697,72,18,0.9591200766192444,0.1710189711180524,0.10714285714285714,0.023921005053080525,0.6651803383753943,Medium Risk
Chhattisgarh,Mahasamund,3175,7.134831460674158,5.912635369259532,74,7,0.8287000753765328,0.14776401590497526,0.041666666666666664,0.07359417736776228,0.6650558190230793,Medium Risk
Sikkim,North,44,1.3333333333333333,0.5951190357119042,24,6,0.44633927678392815,0.07958595148401404,0.03571428571428571,0.0010198878123406426,0.6650491166757027,Medium Risk
Chhattisgarh,Jashpur,2386,3.498533724340176,3.403914679449187,74,14,0.9729546569087785,0.1734857901792339,0.08333333333333333,0.05530573455101757,0.6649616395307598,Medium Risk
Orissa,Malkangiri,46,1.3142857142857143,0.5826626797035552,30,6,0.4433302997744442,0.0790494262200516,0.03571428571428571,0.001066246349265217,0.6648474252722385,Medium Risk
Telangana,Jayashankar Bhupalpally,824,2.0913705583756346,1.4556292937980622,71,11,0.6960169196073258,0.12410552168980916,0.06547619047619048,0.01909971721292476,0.6647903507608891,Medium Risk
Himachal Pradesh,Lahul & Spiti,37,1.1935483870967742,0.6010743070375286,25,8,0.5036027977881996,0.08979650664126491,0.047619047619047616,0.0008576329331046312,0.6645048207778446,Medium Risk
Arunachal Pradesh,Dibang Valley,10,1.1111111111111112,0.3333333333333333,9,2,0.3,0.05349245895911245,0.011904761904761904,0.0002317926846228733,0.6644861561636357,Medium Risk
Odisha,Subarnapur,391,1.6224066390041494,0.9323782408206124,71,9,0.5746883786132163,0.10247164835748784,0.05357142857142857,0.009063093968754345,0.6643961487344945,Medium Risk
Meghalaya,East Khasi Hills,28656,21.941807044410414,97.05696702727133,86,30,4.423380755779465,0.7887250451302028,0.17857142857142858,0.6642251170553057,0.6642862306789792,Medium Risk
Chhattisgarh,Kanker,1632,2.823529411764706,2.4769299497031727,70,14,0.8772460238532069,0.1564201564267075,0.08333333333333333,0.03782856613045292,0.6642318182435449,Medium Risk
Chhattisgarh,Sarangarh-Bilaigarh,179,1.432,0.6878672039882268,56,7,0.48035419272920865,0.08565108980134929,0.041666666666666664,0.004149089054749432,0.664149821380714,Medium Risk
Maharashtra,Gondiya,2884,4.443759630200308,4.492826454145706,72,14,1.0110417367338984,0.18027702869395945,0.08333333333333333,0.06684901024523666,0.6638755903026481,Medium Risk
Uttar Pradesh,Mahoba,2938,5.450834879406308,4.9954341837902785,77,11,0.9164530378022329,0.16341108837529958,0.06547619047619048,0.06810069074220018,0.6638470070420281,Medium Risk
Odisha,Gajapati,1960,2.878120411160059,2.80096726835945,73,16,0.9731932192616253,0.17352832780213007,0.09523809523809523,0.04543136618608317,0.6637721715415872,Medium Risk
Madhya Pradesh,Panna,9300,13.025210084033613,22.841902706222076,80,15,1.7536686593809208,0.31269349596605217,0.08928571428571429,0.21556719669927218,0.6635225645783366,Medium Risk
Punjab,Sri Muktsar Sahib,1306,2.4320297951582868,2.175066085598903,71,16,0.8943418744001614,0.1594684867058878,0.09523809523809523,0.030272124611747254,0.6633989996302032,Medium Risk
Telangana,Jangaon,77,1.203125,0.509580826805345,43,6,0.4235477002018452,0.07552202656757889,0.03571428571428571,0.0017848036715961244,0.6633972681971737,Medium Risk
Bihar,Sheikpura,27,1.2272727272727273,0.42893202722888857,20,4,0.3495001703346499,0.06231874505943024,0.023809523809523808,0.000625840248481758,0.6632904753629227,Medium Risk
Madhya Pradesh,West Nimar,747,2.029891304347826,1.9535973913385056,69,20,0.9624147791332932,0.17160644358143654,0.11904761904761904,0.017314913541328636,0.6632011145244374,Medium Risk
Maharashtra,Wardha,1888,2.78877400295421,2.7512220744592395,73,17,0.9865346103860726,0.17590720719273661,0.10119047619047619,0.043762458856798477,0.6630221181937516,Medium Risk
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,13,1.1818181818181819,0.40451991747794525,9,4,0.3422860840197998,0.061032414339014865,0.023809523809523808,0.0003013304900097353,0.6629376125383188,Medium Risk
Telangana,Nirmal,1369,2.549348230912477,2.007886629318387,70,13,0.7876078304923109,0.14043693182828512,0.07738095238095238,0.03173241852487135,0.662549867249105,Medium Risk
Jammu And Kashmir,Udhampur,2745,3.801939058171745,4.442681226972263,74,20,1.1685303627956187,0.2083585415810714,0.11904761904761904,0.06362709192897872,0.6621706953080146,Medium Risk
Andaman And Nicobar Islands,North And Middle Andaman,129,1.34375,0.5952111522724299,48,7,0.44294783424925016,0.0789812294820192,0.041666666666666664,0.0029901256316350656,0.6621630592958828,Medium Risk
Karnataka,Chamrajanagar,2182,2.7796178343949043,3.1608401680643192,73,21,1.1371491897023331,0.20276302120180012,0.125,0.05057716378471096,0.6620439082852168,Medium Risk
Madhya Pradesh,Anuppur,3181,4.712592592592593,5.7114392687584905,74,20,1.2119526898497268,0.2161010984072415,0.11904761904761904,0.073733252978536,0.661848741882307,Medium Risk
Haryana,Jhajjar,2572,3.263959390862944,3.8410437164778406,75,21,1.1768049955616402,0.20983397642653184,0.125,0.059617078485003014,0.6618067682037851,Medium Risk
Punjab,Bathinda,2657,3.393358876117497,4.137478485453495,74,22,1.219287035796043,0.21740887240565904,0.13095238095238096,0.06158731630429744,0.661783577117358,Medium Risk
Bihar,Siwan,14874,6.153909805544063,20.80852022339784,80,46,3.381349561648015,0.6029223421762311,0.27380952380952384,0.34476843910806176,0.6617589546959289,Medium Risk
Chhattisgarh,Gaurella Pendra Marwahi,983,327.6666666666667,129.22976953215283,2,3,0.3943940067105376,0.07032368405894451,0.017857142857142856,0.022785220898428445,0.661527723151102,Medium Risk
Gujarat,Dang,872,218.0,75.01555394272133,2,2,0.3441080456088134,0.06135728502409949,0.011904761904761904,0.02021232209911455,0.6612446864620338,Medium Risk
Chhattisgarh,Koriya,1684,3.5677966101694913,3.0984656529129833,72,15,0.868453555923354,0.15485238732708428,0.08928571428571429,0.03903388809049187,0.6612381691373319,Medium Risk
Sikkim,East,360,1.5584415584415585,0.8621536203299246,63,10,0.5532152397117016,0.09864281168611252,0.05952380952380952,0.008344536646423439,0.661188289762879,Medium Risk
Bihar,Begusarai,12625,7.532816229116945,20.215542935660235,78,33,2.683663363181509,0.47851917438353525,0.19642857142857142,0.2926382643363775,0.6609402317333242,Medium Risk
Chhattisgarh,Surguja,3438,5.989547038327526,6.142282901007039,75,14,1.0255004029022805,0.18285512738267842,0.08333333333333333,0.07969032497334384,0.6609255304252676,Medium Risk
Daman & Diu,Diu,12,1.0909090909090908,0.30151134457776363,10,3,0.27638539919628335,0.049281782078017,0.017857142857142856,0.00027815122154744795,0.6609151783608417,Medium Risk
Bihar,Purnia,19593,12.656976744186046,42.49516383489234,82,30,3.3574497839235105,0.5986608159126978,0.17857142857142858,0.4541514069815957,0.6607858634749655,Medium Risk
Jammu & Kashmir,Baramula,46,1.3142857142857143,0.5826626797035552,30,8,0.4433302997744442,0.0790494262200516,0.047619047619047616,0.001066246349265217,0.6606807586055718,Medium Risk
Punjab,S.A.S Nagar,705,352.5,99.7020561473032,2,1,0.282842712474619,0.05043317396310867,0.005952380952380952,0.016341384265912567,0.6606658622739809,Medium Risk
Odisha,Rayagada,3027,3.793233082706767,4.309960955298087,77,19,1.1362236016940448,0.20259798127331208,0.1130952380952381,0.07016364563534375,0.6602768664217227,Medium Risk
Karnataka,Bidar,4817,3.654779969650986,5.609943775286556,77,25,1.5349607423349971,0.2736960817106787,0.1488095238095238,0.11165453618283806,0.6602139344105529,Medium Risk
Punjab,Muktsar,331,1.655,1.044716306374137,62,13,0.6312485234889045,0.11255678578576853,0.07738095238095238,0.007672337861017106,0.6600098403333805,Medium Risk
Dadra & Nagar Haveli,Dadra & Nagar Haveli,25,1.0416666666666667,0.2041241452319315,24,1,0.19595917942265423,0.034941127876425615,0.005952380952380952,0.0005794817115571833,0.6599722169099485,Medium Risk
Lakshadweep,Lakshadweep,199,1.2756410256410255,0.6072010662228512,61,9,0.4759968157324864,0.08487413376746081,0.05357142857142857,0.004612674423995179,0.6595721444914127,Medium Risk
Telangana,Warangal Urban,651,1.9147058823529413,1.9661789835224899,74,24,1.0268830328688887,0.18310166163849317,0.14285714285714285,0.015089703768949051,0.6595586704427878,Medium Risk
Telangana,Rajanna Sircilla,866,2.0186480186480185,1.4402839282738533,71,14,0.7134893824820822,0.1272210050339509,0.08333333333333333,0.02007324648834083,0.6593387111487139,Medium Risk
Madhya Pradesh,Satna,13104,8.251889168765743,20.439241640120805,78,26,2.4769166456434553,0.44165454004075005,0.15476190476190477,0.30374113392981317,0.6592900821686518,Medium Risk
Pondicherry,Karaikal,162,1.218045112781955,0.5271183218425882,61,8,0.43275763459916194,0.07716423336012751,0.047619047619047616,0.0037550414908905476,0.6592143025621107,Medium Risk
Uttar Pradesh,Jyotiba Phule Nagar,79,1.2741935483870968,0.5774265928424398,41,9,0.453170237420649,0.08080396775571771,0.05357142857142857,0.001831162208520699,0.6589820400519449,Medium Risk
Sikkim,Namchi,23,1.0952380952380953,0.30079260375911915,16,4,0.2746367251713696,0.04896997916631512,0.023809523809523808,0.0005331231746326085,0.6586462224224872,Medium Risk
Madhya Pradesh,Narmadapuram,726,2.0279329608938546,1.4472234310426006,68,15,0.7136446120017232,0.12724868372964637,0.08928571428571429,0.016828148903620603,0.65823859463429,Medium Risk
Uttarakhand,Bageshwar,723,1.7807881773399015,1.2663646304451943,71,15,0.7111259197244106,0.12679958025206378,0.08928571428571429,0.01675861109823374,0.6581022697587522,Medium Risk
Sikkim,East Sikkim,337,1.491150442477876,0.7957730019294468,64,11,0.5336637935787981,0.09515662858659373,0.06547619047619048,0.00781141347179083,0.6580447292971039,Medium Risk
Telangana,Wanaparthy,1633,2.8350694444444446,2.1080927284374438,73,13,0.7435771044580328,0.13258589247719,0.07738095238095238,0.03785174539891521,0.6579662054140086,Medium Risk
Himachal Pradesh,Sirmaur,1526,2.5864406779661016,2.23610272376109,73,17,0.8645482352680492,0.15415603664416408,0.10119047619047619,0.035371563673450464,0.6579264770567557,Medium Risk
West Bengal,Coochbehar,4410,441.0,389.44918367698074,3,8,0.8831047248911128,0.15746481084278716,0.047619047619047616,0.10222057391868712,0.6577798449527027,Medium Risk
Assam,Tamulpur District,54,1.125,0.33421868239159597,34,5,0.2970832732369742,0.05297238267022544,0.02976190476190476,0.001251680496963516,0.6577481631188231,Medium Risk
Jammu And Kashmir,Kathua,2823,3.5420326223337515,3.6793327972752463,77,18,1.038763102879338,0.185219975496711,0.10714285714285714,0.06543507486903713,0.6576964689631377,Medium Risk
Jharkhand,Hazaribag,549,2.2875,1.8670928109908074,71,19,0.8162154364987135,0.1455379024623383,0.1130952380952381,0.012725418385795745,0.6575373070127464,Medium Risk
Punjab,Ferozepur,1355,2.273489932885906,1.9679879845826063,71,18,0.8656242352850431,0.1543478962666609,0.10714285714285714,0.03140790876639933,0.6570993910634115,Medium Risk
Karnataka,Bengaluru Rural,2790,279.0,174.11235197742607,4,6,0.6240586092380863,0.1112747651424971,0.03571428571428571,0.06467015900978165,0.6570451200969394,Medium Risk
Uttar Pradesh,Chitrakoot,5286,11.19915254237288,11.220742059188732,76,9,1.0019277812972156,0.17865193573678634,0.05357142857142857,0.12252561309165083,0.65702049358038,Medium Risk
Manipur,Senapati,1463,2.462962962962963,2.7325053472020273,74,25,1.1094382612699962,0.19782193552884783,0.1488095238095238,0.033911269760326365,0.6569809631736655,Medium Risk
Maharashtra,Raigarh(Mh),85,1.3076923076923077,0.7689903470435464,39,14,0.5880514418568296,0.10485439206457786,0.08333333333333333,0.0019702378192944232,0.6569412992101472,Medium Risk
Jharkhand,Ramgarh,2879,3.2902857142857145,4.0537390470432815,76,24,1.2320325342698406,0.21968149925240252,0.14285714285714285,0.06673311390292522,0.6568685905674634,Medium Risk
Chhattisgarh,Bastar,6501,11.150943396226415,15.251990855409392,73,16,1.3677758296729234,0.24388564144681613,0.09523809523809523,0.15068842427332993,0.6568201138910533,Medium Risk
Haryana,Panchkula,1335,2.3754448398576513,2.0299807866770903,72,18,0.8545686907209923,0.1523766020537838,0.10714285714285714,0.030944323397153587,0.6565485136996783,Medium Risk
West Bengal,South Dinajpur,434,1.7933884297520661,1.4627737839809987,69,20,0.8156480546622158,0.1454367336303283,0.11904761904761904,0.010059802512632702,0.6562182493501584,Medium Risk
Rajasthan,Pratapgarh,3720,5.383502170767004,5.458588754915059,75,15,1.0139475348511575,0.1807951563157293,0.08928571428571429,0.08622687867970887,0.6561602411065925,Medium Risk
Bihar,Purnea,255,1.875,1.2319060810762288,58,16,0.6570165765739887,0.11715144085946885,0.09523809523809523,0.005910713457883269,0.6558964569301158,Medium Risk
Telangana,Narayanpet,1294,2.4932562620423893,1.833686497647491,73,15,0.7354584948060647,0.13113827783181345,0.08928571428571429,0.029993973390199807,0.6556502052240747,Medium Risk
Orissa,Bargarh,88,1.2394366197183098,0.6202485384883886,41,12,0.5004277980985863,0.08923037817262547,0.07142857142857142,0.002039775624681285,0.6556186996730144,Medium Risk
Rajasthan,Jalor,13636,10.611673151750972,24.483308970572942,79,21,2.307205340802745,0.4113936233437863,0.125,0.31607250475175,0.6554160167448002,Medium Risk
Madhya Pradesh,Neemuch,4909,6.571619812583668,7.442443883912278,77,15,1.1325128501288393,0.20193632385394802,0.08928571428571429,0.1137870288813685,0.6552916046844712,Medium Risk
Uttar Pradesh,Bhadohi,533,1.5404624277456647,0.9385982857764522,73,14,0.6092964481775844,0.10864255082690807,0.08333333333333333,0.012354550090399147,0.6551518610956314,Medium Risk
Mizoram,Aizawl,1013,2.141649048625793,1.7008905405138437,73,18,0.7941966689664838,0.14161177573384484,0.10714285714285714,0.023480598952297066,0.6550199418211566,Medium Risk
Rajasthan,Barmer,15418,9.080094228504123,24.493154518327067,78,27,2.697455984700957,0.480978511852094,0.16071428571428573,0.3573779611515461,0.6548790908027691,Medium Risk
Maharashtra,Gadchiroli,2341,3.1088977423638777,2.610603985998321,72,15,0.8397201202292763,0.1497289802283518,0.08928571428571429,0.05426266747021464,0.6548763428388586,Medium Risk
Kerala,Wayanad,1511,2.2155425219941347,2.0245611004455712,70,20,0.9137992524843678,0.16293789670129227,0.11904761904761904,0.03502387464651616,0.6548544347848307,Medium Risk
Orissa,Jagatsinghapur,34,1.1724137931034482,0.6017216678143154,22,13,0.5132331872533866,0.09151368401868754,0.07738095238095238,0.0007880951277177692,0.654710027534892,Medium Risk
Jharkhand,Hazaribagh,6004,5.257443082311734,8.825125062551589,76,28,1.6785964059683403,0.2993074978505837,0.16666666666666666,0.13916832784757313,0.6546737925600989,Medium Risk
Telangana,Medchal−Malkajgiri,516,1.6277602523659307,1.1391698478888812,72,17,0.6998388406604172,0.12478700154006736,0.10119047619047619,0.011960502526540262,0.6546706331143948,Medium Risk
Telangana,Medchal Malkajgiri,704,352.0,76.36753236814714,2,2,0.21695321695496347,0.03868453684670268,0.011904761904761904,0.01631820499745028,0.6544774597304441,Medium Risk
West Bengal,North Dinajpur,338,1.4261603375527425,0.8683654182466418,71,15,0.6088834441551897,0.10856890882451507,0.08928571428571429,0.007834592740253117,0.6543987402665044,Medium Risk
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,79,1.2950819672131149,0.614932578826925,37,12,0.47482135833471417,0.08466454007876575,0.07142857142857142,0.001831162208520699,0.6540832403650118,Medium Risk
Orissa,Kalahandi,10,1.1111111111111112,0.3333333333333333,9,7,0.3,0.05349245895911245,0.041666666666666664,0.0002317926846228733,0.6540694894969692,Medium Risk
Andaman & Nicobar Islands,South Andaman,37,1.088235294117647,0.2879022412812366,27,6,0.2645588163124877,0.04717300541289039,0.03571428571428571,0.0008576329331046312,0.6537532620145802,Medium Risk
Jharkhand,Godda,5160,7.926267281105991,8.469171318057322,76,13,1.0684942883828132,0.19052128956454567,0.07738095238095238,0.11960502526540262,0.6537176104346369,Medium Risk
Gujarat,Junagadh,5394,2.9900221729490024,7.460594219735023,75,55,2.4951635099002556,0.4449081054987147,0.3273809523809524,0.12502897408557787,0.6536258113655434,Medium Risk
Telangana,Yadadri.,1540,2.305389221556886,1.6823007550044211,71,15,0.7297252625603593,0.13011599552979192,0.08928571428571429,0.035696073431922486,0.6535817764058505,Medium Risk
Andaman & Nicobar Islands,Andamans,73,1.123076923076923,0.3310821417947284,41,7,0.2947991673514705,0.052565107869096864,0.041666666666666664,0.0016920865977469752,0.6533068284415264,Medium Risk
Bihar,Monghyr,49,1.1666666666666667,0.37719547023291206,31,8,0.3233104030567817,0.05764889488856334,0.047619047619047616,0.0011357841546520793,0.6531697112979349,Medium Risk
Jharkhand,Garhwa,6334,8.984397163120567,10.691093120666599,77,13,1.1899622118834785,0.21218001594023883,0.07738095238095238,0.14681748644012796,0.6531344263137118,Medium Risk
Andaman And Nicobar Islands,South Andaman,187,1.2466666666666666,0.5041660888934881,59,10,0.4044113012514611,0.07210984978265014,0.05952380952380952,0.004334523202447731,0.6531047571298598,Medium Risk
Madhya Pradesh,Sidhi,6212,10.955908289241622,12.451311375103113,76,12,1.1364928444435713,0.20264598946240905,0.07142857142857142,0.1439896156877289,0.6527292116055246,Medium Risk
Chhattisgarh,Raipur,6820,4.836879432624113,10.169970765555446,78,39,2.1025892638465074,0.3749088996805992,0.23214285714285715,0.1580826109127996,0.6525433316143698,Medium Risk
West Bengal,Dinajpur Dakshin,997,498.5,106.77312395916867,1,2,0.21418881436142162,0.03819162120576434,0.011904761904761904,0.023109730656900467,0.6522674815582807,Medium Risk
Uttar Pradesh,Farrukhabad,5763,4.6588520614389655,7.033210376189097,79,25,1.5096444968498894,0.26918198763530893,0.1488095238095238,0.1335821241481619,0.6520557250945762,Medium Risk
Uttar Pradesh,Bijnor,16445,9.60011675423234,26.701677902148695,78,28,2.7813909544773923,0.49594480493876175,0.16666666666666666,0.38118306986231515,0.6508924274365387,Medium Risk
Karnataka,Raichur,9567,5.4388857305287095,11.298846181693099,76,30,2.077419299006811,0.37042088864330003,0.17857142857142858,0.22175606137870288,0.6506204926115442,Medium Risk
Jharkhand,Seraikela-Kharsawan,4069,3.5506108202443283,3.517338783179088,77,16,0.9906292075505614,0.176637307428655,0.09523809523809523,0.09431644337304715,0.6501947912547817,Medium Risk
Uttar Pradesh,Hamirpur,3372,4.390625,4.153635642210316,77,17,0.94602377616178,0.168683793402262,0.10119047619047619,0.07816049325483287,0.6501745130476752,Medium Risk
Chhattisgarh,Korba,3465,3.9873417721518987,3.942685691282806,76,18,0.9888005384487037,0.17631124073905194,0.10714285714285714,0.0803161652218256,0.6501140846921205,Medium Risk
Madhya Pradesh,Ratlam,7884,9.533252720677146,12.820129995893163,76,14,1.3447802519791536,0.23978534146006591,0.08333333333333333,0.18274535255667332,0.6499345970773543,Medium Risk
Odisha,Jagatsinghpur,676,1.6447688564476886,1.6514119997092822,70,28,1.004038952485969,0.17902837486401985,0.16666666666666666,0.015669185480506234,0.6496258422249217,Medium Risk
Tripura,South Tripura,2062,3.3311793214862684,3.080134763342085,71,21,0.9246379333214114,0.16487052233411387,0.125,0.04779565156923647,0.6496159873461689,Medium Risk
Telangana,Jangoan,1004,1.9233716475095786,1.4175584331931614,70,19,0.7370174323972413,0.13141624918219955,0.1130952380952381,0.02327198553613648,0.6494307582195955,Medium Risk
Jammu And Kashmir,Anantnag,3227,4.308411214953271,3.665447315565941,72,15,0.8507654289925286,0.15169844931404847,0.08928571428571429,0.07479949932780121,0.6494046074615766,Medium Risk
Telangana,Suryapet,1983,2.5686528497409324,2.1642542887590865,75,19,0.8425639490277433,0.1502360582126476,0.1130952380952381,0.045964489360715774,0.6492099402328786,Medium Risk
Maharashtra,Ahmednagar,368,184.0,16.97056274847714,1,2,0.09223131928520184,0.01644560020536152,0.011904761904761904,0.008529970794121737,0.6490303021669732,Medium Risk
Maharashtra,Gondia,28,1.037037037037037,0.19245008972987526,26,6,0.18557687223952257,0.03308987740677705,0.03571428571428571,0.0006490195169440452,0.6488867512372887,Medium Risk
Rajasthan,Udaipur,14423,6.251842219332467,19.03343795748944,80,44,3.0444527052574455,0.5428508712964759,0.2619047619047619,0.3343145890315702,0.6480367615776288,Medium Risk
Karnataka,Chamarajanagar,259,1.377659574468085,0.8214574572544596,63,18,0.596270277852658,0.10631987788857294,0.10714285714285714,0.006003430531732418,0.6479109281014808,Medium Risk
Goa,Bardez,2,1.0,0.0,2,1,0.0,0.0,0.005952380952380952,4.635853692457466e-05,0.6479027591055893,Medium Risk
Tamil Nadu,Tuticorin,2,1.0,0.0,2,1,0.0,0.0,0.005952380952380952,4.635853692457466e-05,0.6479027591055893,Medium Risk
Jammu & Kashmir,Rajauri,2,1.0,0.0,2,1,0.0,0.0,0.005952380952380952,4.635853692457466e-05,0.6479027591055893,Medium Risk
Mizoram,Hnahthial,2,1.0,0.0,2,1,0.0,0.0,0.005952380952380952,4.635853692457466e-05,0.6479027591055893,Medium Risk
Telangana,MedchalMalkajgiri,2,1.0,0.0,2,1,0.0,0.0,0.005952380952380952,4.635853692457466e-05,0.6479027591055893,Medium Risk
West Bengal,South 24 Pargana,2,1.0,0.0,2,1,0.0,0.0,0.005952380952380952,4.635853692457466e-05,0.6479027591055893,Medium Risk
West Bengal,West Medinipur,2,1.0,0.0,2,1,0.0,0.0,0.005952380952380952,4.635853692457466e-05,0.6479027591055893,Medium Risk
Odisha,Anugal,2,1.0,0.0,2,1,0.0,0.0,0.005952380952380952,4.635853692457466e-05,0.6479027591055893,Medium Risk
Jammu & Kashmir,Kargil,3,1.0,0.0,3,1,0.0,0.0,0.005952380952380952,6.953780538686199e-05,0.6478958053250505,Medium Risk
Arunachal Pradesh,Leparada,3,1.0,0.0,3,1,0.0,0.0,0.005952380952380952,6.953780538686199e-05,0.6478958053250505,Medium Risk
Tamil Nadu,Tirupathur,4,1.0,0.0,4,1,0.0,0.0,0.005952380952380952,9.271707384914932e-05,0.6478888515445118,Medium Risk
Arunachal Pradesh,Pakke Kessang,4,1.0,0.0,4,1,0.0,0.0,0.005952380952380952,9.271707384914932e-05,0.6478888515445118,Medium Risk
Puducherry,Yanam,7,1.0,0.0,7,1,0.0,0.0,0.005952380952380952,0.0001622548792360113,0.6478679902028959,Medium Risk
West Bengal,Jhargram,943,1.8204633204633205,2.9207134236188486,72,46,1.6043791658903113,0.2860739556208085,0.27380952380952384,0.021858050159936953,0.6477351360859686,Medium Risk
Chhattisgarh,Gariyaband,1486,2.908023483365949,2.4053360222304936,71,21,0.8271377573080634,0.14748544178777964,0.125,0.034444392934958976,0.6475365867452352,Medium Risk
Uttar Pradesh,Sant Ravidas Nagar,4316,5.225181598062954,4.737230519753626,76,14,0.9066154794523854,0.16165697108767596,0.08333333333333333,0.10004172268323212,0.6474007564090503,Medium Risk
Uttarakhand,Garhwal,52,1.1818181818181819,0.5401432743921153,36,15,0.4570443091010206,0.08149474649027418,0.08928571428571429,0.0012053219600389412,0.6469115646835841,Medium Risk
West Bengal,Dakshin Dinajpur,6415,6.097908745247148,9.504614303248228,79,27,1.5586678483269114,0.2779232530250514,0.16071428571428573,0.1486950071855732,0.646414636403096,Medium Risk
Karnataka,Gadag,4485,3.6552567237163816,4.540480746705207,74,24,1.242178344750789,0.22149058042159941,0.14285714285714285,0.10395901905335868,0.6463339974315522,Medium Risk
Bihar,Bhabua,31,1.0689655172413792,0.25788071477756375,23,9,0.24124324930804353,0.04301564870924484,0.05357142857142857,0.0007185573223309073,0.6460899098515364,Medium Risk
Punjab,Moga,1504,2.186046511627907,1.9031063423731278,73,23,0.8705699225749415,0.15522975284792587,0.13690476190476192,0.034861619767280146,0.6459552608999233,Medium Risk
Uttar Pradesh,Auraiya,3660,4.241019698725377,3.9996908092022676,77,18,0.9430964940823926,0.16816183501395077,0.10714285714285714,0.08483612257197162,0.6459058054832912,Medium Risk
Rajasthan,Didwana-Kuchaman,2,1.0,0.0,1,2,0.0,0.0,0.011904761904761904,4.635853692457466e-05,0.6458194257722559,Medium Risk
Orissa,Nuapada,2,1.0,0.0,2,2,0.0,0.0,0.011904761904761904,4.635853692457466e-05,0.6458194257722559,Medium Risk
Jammu & Kashmir,Udhampur,2,1.0,0.0,2,2,0.0,0.0,0.011904761904761904,4.635853692457466e-05,0.6458194257722559,Medium Risk
Orissa,Nabarangapur,2,1.0,0.0,2,2,0.0,0.0,0.011904761904761904,4.635853692457466e-05,0.6458194257722559,Medium Risk
Orissa,Khorda,2,1.0,0.0,2,2,0.0,0.0,0.011904761904761904,4.635853692457466e-05,0.6458194257722559,Medium Risk
Jammu & Kashmir,Leh (Ladakh),2,1.0,0.0,2,2,0.0,0.0,0.011904761904761904,4.635853692457466e-05,0.6458194257722559,Medium Risk
Jammu & Kashmir,Bandipur,2,1.0,0.0,2,2,0.0,0.0,0.011904761904761904,4.635853692457466e-05,0.6458194257722559,Medium Risk
Jammu & Kashmir,Doda,2,1.0,0.0,2,2,0.0,0.0,0.011904761904761904,4.635853692457466e-05,0.6458194257722559,Medium Risk
Sikkim,Mangan,3,1.0,0.0,3,2,0.0,0.0,0.011904761904761904,6.953780538686199e-05,0.6458124719917173,Medium Risk
